name	plot	weight	weightRatio	presence	no	date	block	position	watering	seedmix	seetDensity	substrate	brickType	brickRatio	acid	grassMass	forbMass	vegCov4	vegCov6	vegCov8	vegCov10	vegCov11	vegCov13	extraspecNo	specPres	specAbs	estRate
Galium_album	Ee1	0.01	0.016	1	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Geranium_pratense	Ee1	0.08	0.173	1	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Hypochaeris_radicata	Ee1	0	0.001	1	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Leucanthemum_vulgare	Ee1	0.03	0.06	1	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Onobrychis_viciifolia	Ee1	0.06	0.128	1	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Phleum_pratense	Ee1	0.01	0.029	0	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Poa_angustifolia	Ee1	0.08	0.164	1	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Prunella_vulgaris	Ee1	0	0.01	0	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Ranunculus_acris	Ee1	0.02	0.045	1	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Silene_dioica	Ee1	0	0.005	1	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Thymus_pulegioides	Ee1	0.01	0.011	0	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Trisetum_flavescens	Ee1	0.02	0.049	1	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Vicia_cracca	Ee1	0.01	0.018	0	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Vicia_sepium	Ee1	0	0.004	0	97	NA	E	o	1	Robust	4	NA	Demolition	30	Acid	6.3	8.8	28.8	41.3	54.3	58	62.5	61	1	15	5	0.75
Anthoxanthum_odoratum	Ee2	0	0.001	0	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Bromus_erectus	Ee2	0.07	0.143	1	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Campanula_glomerata	Ee2	0.03	0.059	1	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Campanula_patula	Ee2	0	0.004	0	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Campanula_rotundifolia	Ee2	0.03	0.064	1	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Daucus_carota	Ee2	0.03	0.072	1	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Festuca_rubra	Ee2	0.05	0.108	1	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Galium_album	Ee2	0	0.01	1	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Geranium_pratense	Ee2	0.01	0.031	0	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Leucanthemum_vulgare	Ee2	0.07	0.144	1	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Medicago_lupulina	Ee2	0.04	0.085	0	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Phleum_pratense	Ee2	0	0.008	0	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Prunella_vulgaris	Ee2	0	0.002	1	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Ranunculus_bulbosus	Ee2	0.04	0.09	1	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Silene_dioica	Ee2	0	0	1	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Tragopogon_pratensis	Ee2	0.03	0.071	0	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Trisetum_flavescens	Ee2	0.02	0.041	1	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Veronica_chamaedrys	Ee2	0	0.003	1	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Vicia_cracca	Ee2	0.03	0.063	0	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Vicia_sepium	Ee2	0	0.002	0	98	NA	E	o	1	Robust	4	NA	Demolition	5	Acid	4.2	10.7	32.6	42	58.8	72.2	71.1	62.4	2	12	8	0.6
Alopecurus_pratensis	Ee3	0	0	1	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Bromus_hordeaceus	Ee3	0.15	0.311	1	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Campanula_patula	Ee3	0.04	0.079	1	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Cardamine_pratensis	Ee3	0	0	0	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Crepis_biennis	Ee3	0	0	0	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Galium_album	Ee3	0	0	1	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Helictotrichon_pubescens	Ee3	0	0	0	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Hypochaeris_radicata	Ee3	0	0	1	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Leucanthemum_vulgare	Ee3	0	0	1	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Onobrychis_viciifolia	Ee3	0.04	0.077	1	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Phleum_pratense	Ee3	0.09	0.192	0	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Plantago_lanceolata	Ee3	0	0	0	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Plantago_media	Ee3	0.16	0.338	1	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Poa_angustifolia	Ee3	0	0	0	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Saxifraga_granulata	Ee3	0	0	0	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Silene_flos-cuculi	Ee3	0	0	1	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Tragopogon_pratensis	Ee3	0	0	0	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Veronica_chamaedrys	Ee3	0	0	1	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Vicia_cracca	Ee3	0	0	0	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Vicia_sepium	Ee3	0	0	0	99	NA	E	o	1	Vigorous	4	NA	Demolition	30	Acid	14.2	5.4	31.3	39.8	49.3	59.6	65.4	62.3	1	10	10	0.5
Alopecurus_pratensis	Ee4	0.01	0.014	1	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Anthoxanthum_odoratum	Ee4	0	0	0	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Bromus_hordeaceus	Ee4	0.06	0.133	1	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Campanula_rotundifolia	Ee4	0	0.009	0	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Cardamine_pratensis	Ee4	0	0	0	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Cynosurus_cristatus	Ee4	0.08	0.162	0	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Daucus_carota	Ee4	0	0	1	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Leucanthemum_vulgare	Ee4	0	0	0	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Medicago_lupulina	Ee4	0.02	0.05	1	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Phleum_pratense	Ee4	0.14	0.291	0	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Primula_veris	Ee4	0.13	0.269	0	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Ranunculus_acris	Ee4	0	0	1	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Ranunculus_bulbosus	Ee4	0	0.001	1	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Saxifraga_granulata	Ee4	0	0	0	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Silene_dioica	Ee4	0.03	0.056	1	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Thymus_pulegioides	Ee4	0	0.006	0	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Tragopogon_pratensis	Ee4	0	0	0	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Veronica_chamaedrys	Ee4	0	0.007	0	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Vicia_cracca	Ee4	0	0	0	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Vicia_sepium	Ee4	0	0	0	100	NA	E	o	1	Vigorous	4	NA	Demolition	5	Acid	14	0.9	23.1	28.5	42.9	58.1	57.8	57.8	2	7	13	0.35
Bromus_erectus	F05	0.05	0.105	0	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Bromus_hordeaceus	F05	0.01	0.028	1	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Campanula_patula	F05	0	0.006	0	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Campanula_rotundifolia	F05	0.02	0.038	0	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Cynosurus_cristatus	F05	0.01	0.028	0	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Geranium_pratense	F05	0.04	0.079	0	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Hypochaeris_radicata	F05	0.01	0.023	1	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Leucanthemum_vulgare	F05	0.04	0.093	1	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Medicago_lupulina	F05	0	0.008	0	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Onobrychis_viciifolia	F05	0.05	0.095	1	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Plantago_lanceolata	F05	0.06	0.121	1	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Plantago_media	F05	0.03	0.055	1	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Poa_angustifolia	F05	0.05	0.106	1	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Primula_veris	F05	0.04	0.083	0	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Prunella_vulgaris	F05	0.01	0.01	1	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Saxifraga_granulata	F05	0.01	0.023	0	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Silene_dioica	F05	0	0.005	0	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Trisetum_flavescens	F05	0.02	0.034	1	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Veronica_chamaedrys	F05	0.01	0.012	1	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Vicia_cracca	F05	0.02	0.047	0	105	NA	F	c	1	Robust	4	NA	Clean	30	Acid	3.6	13.3	29.4	48.1	61.4	70.7	72.6	71.2	3	10	10	0.5
Achillea_millefolium	F07	0.04	0.09	1	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Agrostis_capillaris	F07	0	0.009	1	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Bromus_erectus	F07	0.08	0.177	0	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Bromus_hordeaceus	F07	0.01	0.015	1	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Campanula_rotundifolia	F07	0.04	0.073	1	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Cardamine_pratensis	F07	0.04	0.076	1	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Crepis_biennis	F07	0	0.008	0	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Festuca_rubra	F07	0.04	0.074	0	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Geranium_pratense	F07	0.04	0.075	0	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Helictotrichon_pubescens	F07	0.01	0.025	0	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Leontodon_hispidus	F07	0.01	0.03	1	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Leucanthemum_vulgare	F07	0.04	0.085	1	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Onobrychis_viciifolia	F07	0.06	0.13	1	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Ranunculus_acris	F07	0.01	0.03	1	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Saxifraga_granulata	F07	0.01	0.015	0	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Silene_flos-cuculi	F07	0.01	0.029	1	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Thymus_pulegioides	F07	0.01	0.025	0	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Veronica_chamaedrys	F07	0.01	0.013	0	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Vicia_cracca	F07	0.01	0.017	0	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Vicia_sepium	F07	0	0.003	0	107	NA	F	c	1	Robust	4	NA	Clean	5	Acid	4	10.6	41.3	58.1	65.9	71.5	73.5	66.3	0	10	10	0.5
Agrostis_capillaris	F13	0.02	0.041	1	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Bromus_erectus	F13	0.11	0.226	1	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Bromus_hordeaceus	F13	0.06	0.127	1	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Campanula_glomerata	F13	0.05	0.098	1	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Campanula_patula	F13	0.05	0.108	1	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Campanula_rotundifolia	F13	0.01	0.018	1	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Daucus_carota	F13	0	0.007	1	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Galium_album	F13	0	0.01	1	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Helictotrichon_pubescens	F13	0.04	0.093	0	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Hypochaeris_radicata	F13	0	0.009	1	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Leontodon_hispidus	F13	0.01	0.021	0	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Luzula_campestris	F13	0	0.001	0	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Onobrychis_viciifolia	F13	0.01	0.022	1	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Plantago_media	F13	0.01	0.014	1	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Primula_veris	F13	0.01	0.031	0	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Thymus_pulegioides	F13	0.01	0.022	0	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Tragopogon_pratensis	F13	0.01	0.011	0	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Trisetum_flavescens	F13	0.05	0.113	1	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Vicia_cracca	F13	0	0.009	0	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Vicia_sepium	F13	0.01	0.018	0	113	NA	F	c	1	Vigorous	4	NA	Clean	30	Acid	13.3	1.8	25.6	38.1	49.6	57.2	57.7	64.6	1	12	8	0.6
Agrostis_capillaris	F15	0.02	0.043	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Bromus_erectus	F15	0.11	0.227	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Bromus_hordeaceus	F15	0.09	0.18	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Campanula_glomerata	F15	0.04	0.084	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Campanula_patula	F15	0.05	0.099	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Campanula_rotundifolia	F15	0.01	0.015	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Daucus_carota	F15	0	0.007	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Geranium_pratense	F15	0.03	0.054	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Hypochaeris_radicata	F15	0.01	0.016	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Leucanthemum_vulgare	F15	0	0.006	1	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
Luzula_campestris	F15	0	0.001	0	115	NA	F	c	1	Vigorous	4	NA	Clean	5	Acid	14.1	1.6	34.3	43.1	52.9	63.1	67.3	59.3	1	12	8	0.6
