name,plot,weight,weightRatio,presence
Alopecurus_pratensis,G08,0.01,0.014,1
Briza_media,G08,0.02,0.044,0
Bromus_erectus,G08,0.11,0.225,0
Bromus_hordeaceus,G08,0,0.005,0
Campanula_glomerata,G08,0.02,0.041,1
Crepis_biennis,G08,0,0.002,0
Leucanthemum_vulgare,G08,0.07,0.15,1
Luzula_campestris,G08,0,0.01,0
Medicago_lupulina,G08,0.03,0.063,0
Phleum_pratense,G08,0.01,0.012,0
Plantago_lanceolata,G08,0.04,0.075,1
Prunella_vulgaris,G08,0,0.002,0
Ranunculus_acris,G08,0.01,0.018,0
Ranunculus_bulbosus,G08,0.06,0.116,0
Saxifraga_granulata,G08,0,0.004,0
Thymus_pulegioides,G08,0,0.009,1
Veronica_chamaedrys,G08,0,0.002,0
Vicia_cracca,G08,0.04,0.084,0
Vicia_sepium,G08,0,0.003,0
Anthoxanthum_odoratum,G09,0,0,0
Briza_media,G09,0.18,0.378,0
Bromus_hordeaceus,G09,0,0.001,0
Daucus_carota,G09,0,0.009,1
Galium_album,G09,0,0,0
Geranium_pratense,G09,0.1,0.207,1
Helictotrichon_pubescens,G09,0,0.006,0
Hypochaeris_radicata,G09,0,0,1
Leontodon_hispidus,G09,0.01,0.018,1
Leucanthemum_vulgare,G09,0.05,0.111,1
Luzula_campestris,G09,0,0,0
Medicago_lupulina,G09,0.04,0.084,1
Onobrychis_viciifolia,G09,0.01,0.016,0
Phleum_pratense,G09,0.03,0.065,0
Prunella_vulgaris,G09,0,0.005,0
Ranunculus_acris,G09,0,0.001,1
Ranunculus_bulbosus,G09,0.03,0.053,1
Silene_flos-cuculi,G09,0.02,0.043,1
Tragopogon_pratensis,G09,0,0.002,0
Vicia_cracca,G09,0,0,0
Briza_media,G10,0.03,0.069,0
Bromus_erectus,G10,0.07,0.151,0
Campanula_glomerata,G10,0.02,0.039,1
Campanula_patula,G10,0.01,0.027,1
Campanula_rotundifolia,G10,0.02,0.034,1
Crepis_biennis,G10,0.02,0.033,1
Cynosurus_cristatus,G10,0.03,0.069,0
Geranium_pratense,G10,0.03,0.059,0
Leontodon_hispidus,G10,0.02,0.032,1
Medicago_lupulina,G10,0.01,0.022,0
Onobrychis_viciifolia,G10,0.02,0.049,1
Poa_angustifolia,G10,0.05,0.094,1
Ranunculus_bulbosus,G10,0.02,0.051,1
Saxifraga_granulata,G10,0.02,0.033,0
Silene_dioica,G10,0.01,0.021,0
Thymus_pulegioides,G10,0.01,0.026,0
Tragopogon_pratensis,G10,0.03,0.073,1
Trisetum_flavescens,G10,0.03,0.067,1
Veronica_chamaedrys,G10,0.01,0.022,1
Vicia_sepium,G10,0.01,0.029,0
Achillea_millefolium,G11,0.01,0.022,1
Alopecurus_pratensis,G11,0.02,0.044,0
Briza_media,G11,0.05,0.106,0
Bromus_hordeaceus,G11,0.05,0.104,1
Campanula_rotundifolia,G11,0.03,0.054,1
Cynosurus_cristatus,G11,0.05,0.1,1
Daucus_carota,G11,0,0.006,1
Galium_album,G11,0,0.006,1
Geranium_pratense,G11,0.05,0.097,0
Leucanthemum_vulgare,G11,0,0.008,1
Luzula_campestris,G11,0,0,0
Onobrychis_viciifolia,G11,0.04,0.082,1
Plantago_lanceolata,G11,0,0.006,0
Plantago_media,G11,0.01,0.027,1
Poa_angustifolia,G11,0.05,0.096,1
Primula_veris,G11,0.07,0.139,0
Ranunculus_acris,G11,0,0.008,1
Silene_dioica,G11,0.04,0.076,1
Vicia_cracca,G11,0,0.01,0
Vicia_sepium,G11,0,0.008,0
Achillea_millefolium,G12,0,0.001,1
Agrostis_capillaris,G12,0,0,1
Alopecurus_pratensis,G12,0.04,0.078,1
Campanula_patula,G12,0.02,0.046,1
Campanula_rotundifolia,G12,0,0.001,1
Crepis_biennis,G12,0.01,0.011,1
Festuca_rubra,G12,0.01,0.012,0
Hypochaeris_radicata,G12,0,0,1
Leucanthemum_vulgare,G12,0,0.001,1
Luzula_campestris,G12,0,0,0
Medicago_lupulina,G12,0.02,0.05,0
Onobrychis_viciifolia,G12,0.02,0.048,1
Phleum_pratense,G12,0.14,0.287,0
Plantago_media,G12,0,0.006,1
Primula_veris,G12,0.09,0.192,0
Ranunculus_acris,G12,0.01,0.013,0
Ranunculus_bulbosus,G12,0.01,0.022,0
Tragopogon_pratensis,G12,0.08,0.158,0
Trisetum_flavescens,G12,0.03,0.073,1
Vicia_cracca,G12,0,0.002,0
Achillea_millefolium,G13,0.01,0.023,1
Agrostis_capillaris,G13,0.01,0.029,1
Briza_media,G13,0.05,0.106,0
Bromus_erectus,G13,0.13,0.281,0
Bromus_hordeaceus,G13,0.04,0.086,1
Campanula_patula,G13,0.05,0.101,1
Campanula_rotundifolia,G13,0.02,0.034,1
Cardamine_pratensis,G13,0.01,0.015,1
Crepis_biennis,G13,0.01,0.012,1
Cynosurus_cristatus,G13,0.05,0.098,1
Luzula_campestris,G13,0,0.001,0
Medicago_lupulina,G13,0.02,0.037,0
Plantago_media,G13,0.01,0.029,1
Prunella_vulgaris,G13,0.02,0.031,1
Ranunculus_bulbosus,G13,0.01,0.019,0
Silene_dioica,G13,0.02,0.035,1
Silene_flos-cuculi,G13,0.01,0.024,1
Veronica_chamaedrys,G13,0.01,0.026,1
Vicia_cracca,G13,0,0.007,1
Vicia_sepium,G13,0,0.006,0
Achillea_millefolium,G14,0,0,1
Agrostis_capillaris,G14,0,0,1
Alopecurus_pratensis,G14,0,0,1
Briza_media,G14,0,0.005,0
Campanula_rotundifolia,G14,0,0,1
Cardamine_pratensis,G14,0,0,0
Galium_album,G14,0,0,1
Helictotrichon_pubescens,G14,0.03,0.068,0
Leucanthemum_vulgare,G14,0,0,0
Luzula_campestris,G14,0,0,0
Onobrychis_viciifolia,G14,0.02,0.05,0
Phleum_pratense,G14,0.25,0.527,0
Plantago_media,G14,0,0,1
Primula_veris,G14,0.12,0.25,0
Prunella_vulgaris,G14,0,0,1
Silene_dioica,G14,0.05,0.1,1
Thymus_pulegioides,G14,0,0,0
Veronica_chamaedrys,G14,0,0,1
Vicia_cracca,G14,0,0,0
Vicia_sepium,G14,0,0,0
Achillea_millefolium,G15,0,0,1
Agrostis_capillaris,G15,0,0,1
Anthoxanthum_odoratum,G15,0,0,0
Campanula_glomerata,G15,0.02,0.035,1
Campanula_rotundifolia,G15,0,0,0
Cardamine_pratensis,G15,0,0,1
Crepis_biennis,G15,0,0,0
Festuca_rubra,G15,0,0,0
Leucanthemum_vulgare,G15,0,0,1
Luzula_campestris,G15,0,0,0
Onobrychis_viciifolia,G15,0.03,0.072,0
Poa_angustifolia,G15,0,0,0
Prunella_vulgaris,G15,0,0,1
Silene_dioica,G15,0.11,0.222,1
Thymus_pulegioides,G15,0,0,0
Tragopogon_pratensis,G15,0.07,0.147,1
Trisetum_flavescens,G15,0.25,0.526,1
Veronica_chamaedrys,G15,0,0,1
Vicia_cracca,G15,0,0,0
Vicia_sepium,G15,0,0,0
Achillea_millefolium,G16,0,0,1
Agrostis_capillaris,G16,0,0,1
Briza_media,G16,0.02,0.045,0
Campanula_glomerata,G16,0.13,0.272,1
Campanula_rotundifolia,G16,0,0.001,0
Cardamine_pratensis,G16,0,0.001,0
Crepis_biennis,G16,0,0.007,0
Helictotrichon_pubescens,G16,0.2,0.414,0
Hypochaeris_radicata,G16,0,0,1
Luzula_campestris,G16,0,0,0
Medicago_lupulina,G16,0.01,0.011,0
Onobrychis_viciifolia,G16,0.02,0.038,0
Phleum_pratense,G16,0.05,0.11,0
Plantago_lanceolata,G16,0,0.007,1
Ranunculus_acris,G16,0.01,0.015,1
Ranunculus_bulbosus,G16,0.02,0.046,1
Saxifraga_granulata,G16,0,0,0
Thymus_pulegioides,G16,0,0.002,0
Trisetum_flavescens,G16,0.01,0.03,0
Vicia_sepium,G16,0,0.001,0
Agrostis_capillaris,Ge1,0.01,0.017,1
Anthoxanthum_odoratum,Ge1,0.02,0.035,0
Briza_media,Ge1,0.03,0.065,0
Campanula_glomerata,Ge1,0.01,0.026,0
Cardamine_pratensis,Ge1,0.02,0.035,1
Crepis_biennis,Ge1,0.01,0.015,1
Geranium_pratense,Ge1,0.06,0.13,1
Leucanthemum_vulgare,Ge1,0.02,0.032,1
Medicago_lupulina,Ge1,0.01,0.015,0
Onobrychis_viciifolia,Ge1,0.05,0.104,1
Plantago_lanceolata,Ge1,0.03,0.056,1
Plantago_media,Ge1,0.01,0.03,1
Poa_angustifolia,Ge1,0.06,0.122,1
Primula_veris,Ge1,0.04,0.088,0
Ranunculus_acris,Ge1,0.02,0.037,1
Ranunculus_bulbosus,Ge1,0.04,0.078,1
Silene_dioica,Ge1,0,0.009,1
Silene_flos-cuculi,Ge1,0.01,0.013,1
Trisetum_flavescens,Ge1,0.03,0.061,1
Vicia_cracca,Ge1,0.01,0.031,0
Achillea_millefolium,Ge2,0.02,0.051,1
Agrostis_capillaris,Ge2,0.01,0.011,1
Briza_media,Ge2,0.01,0.025,0
Bromus_erectus,Ge2,0.07,0.141,0
Campanula_patula,Ge2,0,0.003,1
Campanula_rotundifolia,Ge2,0.01,0.026,1
Cardamine_pratensis,Ge2,0.04,0.078,1
Daucus_carota,Ge2,0.04,0.081,1
Galium_album,Ge2,0.01,0.022,1
Geranium_pratense,Ge2,0.04,0.084,0
Hypochaeris_radicata,Ge2,0,0.004,0
Medicago_lupulina,Ge2,0.01,0.026,0
Phleum_pratense,Ge2,0.01,0.013,0
Plantago_media,Ge2,0.02,0.047,1
Poa_angustifolia,Ge2,0.05,0.109,1
Primula_veris,Ge2,0.05,0.103,0
Ranunculus_acris,Ge2,0.02,0.039,1
Thymus_pulegioides,Ge2,0.01,0.011,1
Vicia_cracca,Ge2,0.05,0.104,0
Vicia_sepium,Ge2,0.01,0.02,0
Achillea_millefolium,Ge3,0,0,1
Alopecurus_pratensis,Ge3,0.02,0.035,1
Briza_media,Ge3,0.05,0.101,0
Campanula_glomerata,Ge3,0.1,0.203,1
Campanula_rotundifolia,Ge3,0,0,0
Crepis_biennis,Ge3,0,0,0
Festuca_rubra,Ge3,0,0.005,0
Galium_album,Ge3,0,0,1
Helictotrichon_pubescens,Ge3,0.18,0.372,0
Hypochaeris_radicata,Ge3,0,0,1
Leontodon_hispidus,Ge3,0,0.006,0
Luzula_campestris,Ge3,0,0,0
Onobrychis_viciifolia,Ge3,0.02,0.049,1
Primula_veris,Ge3,0.03,0.07,0
Ranunculus_acris,Ge3,0,0.001,0
Saxifraga_granulata,Ge3,0,0,0
Silene_dioica,Ge3,0.03,0.069,1
Trisetum_flavescens,Ge3,0.04,0.087,1
Vicia_cracca,Ge3,0,0,0
Vicia_sepium,Ge3,0,0.001,0
Achillea_millefolium,Ge4,0.01,0.013,1
Alopecurus_pratensis,Ge4,0.04,0.089,1
Briza_media,Ge4,0.05,0.109,0
Bromus_erectus,Ge4,0.09,0.178,0
Campanula_glomerata,Ge4,0.06,0.127,1
Campanula_rotundifolia,Ge4,0.02,0.034,1
Cynosurus_cristatus,Ge4,0.06,0.119,0
Daucus_carota,Ge4,0,0.005,1
Galium_album,Ge4,0,0.009,0
Helictotrichon_pubescens,Ge4,0.05,0.105,0
Luzula_campestris,Ge4,0,0.001,0
Medicago_lupulina,Ge4,0.02,0.036,0
Plantago_lanceolata,Ge4,0,0.005,1
Ranunculus_acris,Ge4,0,0.009,0
Ranunculus_bulbosus,Ge4,0,0.007,0
Silene_dioica,Ge4,0.04,0.083,1
Silene_flos-cuculi,Ge4,0.01,0.023,0
Thymus_pulegioides,Ge4,0.02,0.032,1
Vicia_cracca,Ge4,0,0.005,1
Vicia_sepium,Ge4,0,0.009,0
Achillea_millefolium,H01,0.0048,0.002,1
Agrostis_capillaris,H01,0.12,0.05,1
Centaurea_jacea,H01,0.0048,0.002,0
Daucus_carota,H01,0.0024,0.001,1
Festuca_rubra,H01,1.08,0.45,1
Festuca_trachyphylla,H01,0.7992,0.333,1
Galium_verum,H01,0.0024,0.001,0
Leontodon_hispidus,H01,0.0024,0.001,0
Leucanthemum_vulgare,H01,0.0072,0.003,1
Lolium_perenne,H01,0.12,0.05,1
Lotus_corniculatus,H01,0.0048,0.002,1
Medicago_lupulina,H01,0.0024,0.001,0
Pimpinella_saxifraga,H01,0.0024,0.001,0
Plantago_lanceolata,H01,0.0024,0.001,1
Poa_pratensis,H01,0.24,0.1,1
Sanguisorba_minor,H01,0.0024,0.001,0
Achillea_millefolium,H02,0.0048,0.002,1
Agrostis_capillaris,H02,0.12,0.05,1
Centaurea_jacea,H02,0.0048,0.002,1
Daucus_carota,H02,0.0024,0.001,1
Festuca_rubra,H02,1.08,0.45,1
Festuca_trachyphylla,H02,0.7992,0.333,1
Galium_verum,H02,0.0024,0.001,0
Leontodon_hispidus,H02,0.0024,0.001,0
Leucanthemum_vulgare,H02,0.0072,0.003,1
Lolium_perenne,H02,0.12,0.05,1
Lotus_corniculatus,H02,0.0048,0.002,1
Medicago_lupulina,H02,0.0024,0.001,0
Pimpinella_saxifraga,H02,0.0024,0.001,0
Plantago_lanceolata,H02,0.0024,0.001,1
Poa_pratensis,H02,0.24,0.1,1
Sanguisorba_minor,H02,0.0024,0.001,1
Achillea_millefolium,H03,0.0048,0.002,1
Agrostis_capillaris,H03,0.12,0.05,1
Centaurea_jacea,H03,0.0048,0.002,1
Daucus_carota,H03,0.0024,0.001,1
Festuca_rubra,H03,1.08,0.45,1
Festuca_trachyphylla,H03,0.7992,0.333,1
Galium_verum,H03,0.0024,0.001,0
Leontodon_hispidus,H03,0.0024,0.001,0
Leucanthemum_vulgare,H03,0.0072,0.003,1
Lolium_perenne,H03,0.12,0.05,1
Lotus_corniculatus,H03,0.0048,0.002,1
Medicago_lupulina,H03,0.0024,0.001,0
Pimpinella_saxifraga,H03,0.0024,0.001,0
Plantago_lanceolata,H03,0.0024,0.001,1
Poa_pratensis,H03,0.24,0.1,1
Sanguisorba_minor,H03,0.0024,0.001,1
Achillea_millefolium,H04,0.0048,0.002,1
Agrostis_capillaris,H04,0.12,0.05,1
Centaurea_jacea,H04,0.0048,0.002,1
Daucus_carota,H04,0.0024,0.001,1
Festuca_rubra,H04,1.08,0.45,1
Festuca_trachyphylla,H04,0.7992,0.333,1
Galium_verum,H04,0.0024,0.001,1
Leontodon_hispidus,H04,0.0024,0.001,0
Leucanthemum_vulgare,H04,0.0072,0.003,1
Lolium_perenne,H04,0.12,0.05,0
Lotus_corniculatus,H04,0.0048,0.002,1
Medicago_lupulina,H04,0.0024,0.001,0
Pimpinella_saxifraga,H04,0.0024,0.001,0
Plantago_lanceolata,H04,0.0024,0.001,1
Poa_pratensis,H04,0.24,0.1,1
Sanguisorba_minor,H04,0.0024,0.001,1
Briza_media,H05,0.03,0.055,0
Crepis_biennis,H05,0,0,0
Festuca_rubra,H05,0,0,0
Galium_album,H05,0,0,1
Helictotrichon_pubescens,H05,0.02,0.046,0
Hypochaeris_radicata,H05,0,0,1
Luzula_campestris,H05,0,0,0
Medicago_lupulina,H05,0.07,0.15,1
Phleum_pratense,H05,0.02,0.034,0
Plantago_media,H05,0.07,0.151,1
Poa_angustifolia,H05,0.08,0.165,1
Prunella_vulgaris,H05,0.02,0.032,0
Ranunculus_acris,H05,0,0,0
Ranunculus_bulbosus,H05,0.08,0.172,0
Silene_flos-cuculi,H05,0,0,1
Thymus_pulegioides,H05,0,0,1
Tragopogon_pratensis,H05,0.09,0.195,0
Veronica_chamaedrys,H05,0,0,1
Vicia_cracca,H05,0,0,0
Vicia_sepium,H05,0,0,0
Agrostis_capillaris,H06,0,0,1
Alopecurus_pratensis,H06,0,0.005,1
Briza_media,H06,0.05,0.1,0
Campanula_patula,H06,0,0.008,0
Campanula_rotundifolia,H06,0.04,0.091,1
Cardamine_pratensis,H06,0.05,0.109,1
Galium_album,H06,0,0.001,1
Geranium_pratense,H06,0.06,0.119,0
Luzula_campestris,H06,0,0,0
Medicago_lupulina,H06,0,0.008,0
Onobrychis_viciifolia,H06,0.07,0.142,1
Phleum_pratense,H06,0.01,0.016,0
Plantago_lanceolata,H06,0.01,0.028,1
Prunella_vulgaris,H06,0,0.001,1
Ranunculus_bulbosus,H06,0.07,0.143,1
Saxifraga_granulata,H06,0,0,0
Silene_dioica,H06,0,0,0
Tragopogon_pratensis,H06,0.02,0.048,0
Trisetum_flavescens,H06,0.09,0.179,1
Vicia_cracca,H06,0,0,0
Achillea_millefolium,H07,0.02,0.047,1
Agrostis_capillaris,H07,0.01,0.016,1
Bromus_erectus,H07,0.07,0.139,0
Campanula_glomerata,H07,0.06,0.118,1
Cardamine_pratensis,H07,0.02,0.039,1
Crepis_biennis,H07,0.01,0.023,0
Daucus_carota,H07,0.02,0.038,1
Festuca_rubra,H07,0.02,0.041,0
Leontodon_hispidus,H07,0.02,0.041,0
Leucanthemum_vulgare,H07,0.02,0.04,1
Luzula_campestris,H07,0,0.009,0
Onobrychis_viciifolia,H07,0.05,0.098,0
Plantago_lanceolata,H07,0.02,0.04,1
Poa_angustifolia,H07,0.03,0.059,1
Ranunculus_bulbosus,H07,0.03,0.056,0
Silene_flos-cuculi,H07,0.02,0.035,1
Tragopogon_pratensis,H07,0.03,0.065,0
Trisetum_flavescens,H07,0.02,0.045,1
Vicia_cracca,H07,0.02,0.032,0
Vicia_sepium,H07,0.01,0.02,0
Agrostis_capillaris,H08,0,0.008,1
Alopecurus_pratensis,H08,0.03,0.068,1
Campanula_glomerata,H08,0.03,0.058,1
Campanula_patula,H08,0.01,0.013,1
Campanula_rotundifolia,H08,0.01,0.013,1
Cardamine_pratensis,H08,0.01,0.024,1
Cynosurus_cristatus,H08,0.04,0.086,0
Daucus_carota,H08,0.02,0.035,1
Galium_album,H08,0.01,0.014,1
Leucanthemum_vulgare,H08,0.01,0.02,1
Onobrychis_viciifolia,H08,0.05,0.112,1
Plantago_media,H08,0.01,0.029,1
Poa_angustifolia,H08,0.04,0.075,1
Primula_veris,H08,0.06,0.135,0
Silene_flos-cuculi,H08,0.01,0.013,1
Thymus_pulegioides,H08,0.01,0.013,1
Tragopogon_pratensis,H08,0.09,0.183,0
Trisetum_flavescens,H08,0.03,0.064,1
Vicia_cracca,H08,0.01,0.022,0
Vicia_sepium,H08,0.01,0.016,0
Agrostis_capillaris,H09,0,0,1
Anthoxanthum_odoratum,H09,0,0.004,0
Briza_media,H09,0.07,0.151,0
Campanula_glomerata,H09,0.07,0.139,1
Daucus_carota,H09,0,0.003,1
Galium_album,H09,0,0,1
Hypochaeris_radicata,H09,0,0,1
Leontodon_hispidus,H09,0.01,0.025,1
Medicago_lupulina,H09,0.01,0.018,0
Onobrychis_viciifolia,H09,0.04,0.082,0
Phleum_pratense,H09,0.11,0.229,0
Plantago_media,H09,0,0.006,1
Poa_angustifolia,H09,0.03,0.066,1
Ranunculus_acris,H09,0,0.007,1
Ranunculus_bulbosus,H09,0.02,0.041,1
Silene_dioica,H09,0.02,0.038,1
Silene_flos-cuculi,H09,0,0.001,1
Tragopogon_pratensis,H09,0.09,0.188,1
Veronica_chamaedrys,H09,0,0.001,0
Vicia_cracca,H09,0,0,0
Achillea_millefolium,H10,0.01,0.017,1
Alopecurus_pratensis,H10,0.03,0.067,1
Briza_media,H10,0.05,0.1,1
Campanula_glomerata,H10,0.03,0.065,1
Campanula_rotundifolia,H10,0.01,0.015,1
Cardamine_pratensis,H10,0.01,0.02,1
Crepis_biennis,H10,0,0.008,0
Cynosurus_cristatus,H10,0.05,0.097,1
Daucus_carota,H10,0.01,0.025,1
Geranium_pratense,H10,0.08,0.168,0
Leontodon_hispidus,H10,0.01,0.024,0
Leucanthemum_vulgare,H10,0.01,0.019,1
Luzula_campestris,H10,0,0.001,0
Medicago_lupulina,H10,0.01,0.02,0
Onobrychis_viciifolia,H10,0.03,0.07,1
Phleum_pratense,H10,0.04,0.08,0
Plantago_media,H10,0.01,0.027,1
Ranunculus_bulbosus,H10,0.03,0.061,0
Trisetum_flavescens,H10,0.05,0.106,1
Vicia_cracca,H10,0,0.01,0
Achillea_millefolium,H11,0.01,0.015,1
Bromus_hordeaceus,H11,0.06,0.126,1
Campanula_glomerata,H11,0.03,0.053,1
Campanula_patula,H11,0.01,0.014,1
Campanula_rotundifolia,H11,0.01,0.014,1
Cardamine_pratensis,H11,0.01,0.018,1
Festuca_rubra,H11,0.04,0.081,0
Geranium_pratense,H11,0.08,0.157,1
Hypochaeris_radicata,H11,0,0.002,0
Leontodon_hispidus,H11,0.01,0.024,0
Leucanthemum_vulgare,H11,0.01,0.017,1
Medicago_lupulina,H11,0.02,0.05,0
Phleum_pratense,H11,0.03,0.069,0
Plantago_media,H11,0.01,0.023,1
Poa_angustifolia,H11,0.05,0.1,1
Primula_veris,H11,0.04,0.091,0
Ranunculus_acris,H11,0.01,0.022,0
Trisetum_flavescens,H11,0.04,0.074,1
Vicia_cracca,H11,0.02,0.032,0
Vicia_sepium,H11,0.01,0.019,0
Anthoxanthum_odoratum,H12,0,0,0
Campanula_glomerata,H12,0.12,0.255,1
Campanula_patula,H12,0,0,0
Cardamine_pratensis,H12,0.01,0.019,1
Crepis_biennis,H12,0,0,0
Cynosurus_cristatus,H12,0.02,0.034,0
Daucus_carota,H12,0.02,0.049,1
Festuca_rubra,H12,0.03,0.068,0
Helictotrichon_pubescens,H12,0.16,0.33,0
Hypochaeris_radicata,H12,0,0,1
Luzula_campestris,H12,0,0,0
Medicago_lupulina,H12,0,0,0
Onobrychis_viciifolia,H12,0.05,0.1,0
Plantago_lanceolata,H12,0.06,0.125,1
Prunella_vulgaris,H12,0,0.002,1
Silene_dioica,H12,0,0,0
Thymus_pulegioides,H12,0,0,1
Trisetum_flavescens,H12,0.01,0.018,0
Veronica_chamaedrys,H12,0,0,0
Vicia_cracca,H12,0,0,0
Achillea_millefolium,H13,0,0.008,1
Anthoxanthum_odoratum,H13,0.01,0.012,1
Briza_media,H13,0.1,0.206,0
Bromus_erectus,H13,0.11,0.226,0
Bromus_hordeaceus,H13,0.03,0.07,1
Campanula_rotundifolia,H13,0.04,0.089,1
Crepis_biennis,H13,0,0.001,0
Geranium_pratense,H13,0,0.006,0
Hypochaeris_radicata,H13,0,0,0
Luzula_campestris,H13,0,0,0
Medicago_lupulina,H13,0.02,0.05,0
Plantago_lanceolata,H13,0,0,1
Plantago_media,H13,0,0.008,0
Poa_angustifolia,H13,0.04,0.085,1
Ranunculus_acris,H13,0,0,0
Ranunculus_bulbosus,H13,0,0,0
Silene_dioica,H13,0.09,0.184,1
Thymus_pulegioides,H13,0.03,0.053,1
Vicia_cracca,H13,0,0,0
Vicia_sepium,H13,0,0,0
Achillea_millefolium,H14,0.01,0.016,1
Bromus_erectus,H14,0.1,0.209,0
Bromus_hordeaceus,H14,0.02,0.043,1
Cardamine_pratensis,H14,0,0.001,0
Crepis_biennis,H14,0,0.001,1
Cynosurus_cristatus,H14,0.05,0.102,1
Galium_album,H14,0,0.001,1
Geranium_pratense,H14,0.01,0.017,0
Hypochaeris_radicata,H14,0,0,0
Leontodon_hispidus,H14,0.01,0.018,0
Luzula_campestris,H14,0,0,0
Medicago_lupulina,H14,0.02,0.05,0
Plantago_lanceolata,H14,0,0,0
Poa_angustifolia,H14,0.02,0.041,0
Prunella_vulgaris,H14,0.08,0.157,1
Tragopogon_pratensis,H14,0,0,0
Trisetum_flavescens,H14,0.1,0.206,1
Veronica_chamaedrys,H14,0.07,0.139,0
Vicia_cracca,H14,0,0,1
Vicia_sepium,H14,0,0,0
Bromus_erectus,H15,0.08,0.172,0
Campanula_glomerata,H15,0.04,0.081,1
Crepis_biennis,H15,0.01,0.022,0
Cynosurus_cristatus,H15,0.06,0.12,0
Festuca_rubra,H15,0.02,0.042,0
Galium_album,H15,0,0.01,1
Geranium_pratense,H15,0.01,0.028,0
Leucanthemum_vulgare,H15,0,0.005,1
Medicago_lupulina,H15,0.01,0.029,0
Phleum_pratense,H15,0.07,0.151,0
Plantago_media,H15,0,0.01,1
Primula_veris,H15,0.01,0.02,0
Ranunculus_bulbosus,H15,0,0.009,0
Silene_dioica,H15,0.04,0.082,1
Silene_flos-cuculi,H15,0.01,0.02,1
Thymus_pulegioides,H15,0.01,0.027,1
Trisetum_flavescens,H15,0.06,0.115,1
Veronica_chamaedrys,H15,0.02,0.035,1
Vicia_cracca,H15,0,0.006,0
Vicia_sepium,H15,0.01,0.015,0
Achillea_millefolium,H16,0.01,0.012,1
Agrostis_capillaris,H16,0.01,0.026,1
Alopecurus_pratensis,H16,0.04,0.085,0
Bromus_erectus,H16,0.16,0.325,0
Campanula_patula,H16,0.05,0.103,1
Cardamine_pratensis,H16,0,0.009,0
Crepis_biennis,H16,0.01,0.018,1
Daucus_carota,H16,0,0.009,1
Galium_album,H16,0,0.01,1
Hypochaeris_radicata,H16,0,0.007,0
Leontodon_hispidus,H16,0.01,0.027,0
Medicago_lupulina,H16,0.02,0.032,0
Poa_angustifolia,H16,0.03,0.059,1
Prunella_vulgaris,H16,0.02,0.046,1
Saxifraga_granulata,H16,0,0.01,0
Silene_dioica,H16,0.03,0.072,1
Trisetum_flavescens,H16,0.05,0.105,1
Veronica_chamaedrys,H16,0.01,0.029,1
Vicia_cracca,H16,0,0.007,0
Vicia_sepium,H16,0.01,0.011,0
Achillea_millefolium,He1,0.08,0.159,1
Anthoxanthum_odoratum,He1,0,0.004,0
Bromus_erectus,He1,0.11,0.233,0
Bromus_hordeaceus,He1,0,0.003,1
Campanula_glomerata,He1,0,0.01,0
Campanula_rotundifolia,He1,0.02,0.044,1
Cynosurus_cristatus,He1,0.02,0.042,1
Daucus_carota,He1,0.04,0.085,1
Geranium_pratense,He1,0,0.005,0
Helictotrichon_pubescens,He1,0.01,0.018,0
Hypochaeris_radicata,He1,0,0,1
Luzula_campestris,He1,0.02,0.036,0
Medicago_lupulina,He1,0.02,0.037,1
Plantago_lanceolata,He1,0.03,0.058,1
Primula_veris,He1,0.06,0.135,0
Ranunculus_acris,He1,0,0.008,0
Silene_flos-cuculi,He1,0,0.007,1
Thymus_pulegioides,He1,0,0.004,0
Vicia_cracca,He1,0.05,0.112,1
Vicia_sepium,He1,0,0.001,0
Agrostis_capillaris,He2,0.01,0.012,1
Alopecurus_pratensis,He2,0.02,0.033,1
Bromus_hordeaceus,He2,0.02,0.045,1
Campanula_glomerata,He2,0.02,0.04,1
Campanula_patula,He2,0,0.008,0
Campanula_rotundifolia,He2,0.01,0.028,1
Cardamine_pratensis,He2,0.03,0.055,1
Daucus_carota,He2,0.03,0.062,1
Festuca_rubra,He2,0.05,0.097,0
Galium_album,He2,0.01,0.021,1
Geranium_pratense,He2,0.07,0.15,1
Luzula_campestris,He2,0.01,0.021,0
Medicago_lupulina,He2,0.01,0.013,0
Onobrychis_viciifolia,He2,0.05,0.11,1
Poa_angustifolia,He2,0.05,0.113,1
Primula_veris,He2,0.06,0.13,0
Prunella_vulgaris,He2,0.01,0.013,1
Silene_dioica,He2,0,0.007,1
Thymus_pulegioides,He2,0.01,0.015,1
Vicia_cracca,He2,0.01,0.026,0
Agrostis_capillaris,He3,0.02,0.034,1
Briza_media,He3,0.03,0.068,0
Bromus_erectus,He3,0.11,0.224,0
Campanula_glomerata,He3,0.07,0.139,1
Campanula_rotundifolia,He3,0,0.008,1
Crepis_biennis,He3,0.01,0.027,0
Daucus_carota,He3,0,0.001,1
Geranium_pratense,He3,0.03,0.055,0
Hypochaeris_radicata,He3,0.01,0.03,1
Medicago_lupulina,He3,0.02,0.032,0
Onobrychis_viciifolia,He3,0,0.001,0
Phleum_pratense,He3,0.1,0.209,0
Plantago_media,He3,0,0.004,0
Ranunculus_acris,He3,0,0.006,1
Ranunculus_bulbosus,He3,0,0.003,1
Thymus_pulegioides,He3,0.01,0.02,0
Tragopogon_pratensis,He3,0,0.003,0
